#Re    B    Pr    Pe    BPe    t    avg_uh    tdisp    mdisp    eta (local)    eta (global)    lam tdisp    lam mdisp    lam eta (local)    lam eta (global)    lam_Fr tdisp    lam_Fr mdisp    lam_Fr eta (local)    lam_Fr eta (global)    lam_Fr_vortz tdisp    lam_Fr_vortz mdisp    lam_Fr_vortz eta (local)    lam_Fr_vortz eta (global)    turb tdisp    turb mdisp    turb eta (local)    turb eta (global)    turb_Fr tdisp    turb_Fr mdisp    turb_Fr eta (local)    turb_Fr eta (global)    turb_Fr_vortz tdisp    turb_Fr_vortz mdisp    turb_Fr_vortz eta (local)    turb_Fr_vortz eta (global)    vlam    vturb    vlam_Fr    vturb_Fr    vlam_Fr_vortz    vturb_Fr_vortz    
# Index 000: Re = 600.00, Pe =  60.00, B = 300.00
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    1.9039e+01    3.7810e+00    2.7618e-03    1.5485e+01    1.0007e-02    5.3220e-03    3.0535e-03    7.0982e+00    1.8223e-02    1.2741e-02    2.6096e-03    1.9861e+01    5.7204e-03    3.9263e-03    2.9882e-03    6.9611e+00    2.0567e-02    1.2714e-02    2.7106e-03    1.7412e+01    7.6203e-03    4.6486e-03    3.2444e-03    3.2444e-03    1.4755e-02    1.2142e-02    2.0650e-03    2.6410e+01    3.1514e-03    2.3402e-03    3.4285e-01    6.5715e-01    1.8435e-01    8.1565e-01    5.9081e-01    4.0919e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    2.0695e+01    3.9148e+00    6.5355e-02    2.3340e+01    6.7804e-02    7.7492e-02    8.4837e-02    1.5656e+01    1.0690e-01    1.3983e-01    5.3421e-02    2.8047e+01    4.3855e-02    5.4052e-02    8.7489e-02    1.5919e+01    1.1097e-01    1.4154e-01    5.9707e-02    2.5234e+01    5.6791e-02    6.6279e-02    7.4380e-02    7.4380e-02    9.0446e-02    1.2416e-01    4.9573e-02    3.6627e+01    2.8215e-02    3.9019e-02    3.7986e-01    6.2014e-01    2.0329e-01    7.9671e-01    6.3616e-01    3.6384e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    2.1910e+01    3.9233e+00    3.0114e-01    4.6118e+01    1.6193e-01    1.6381e-01    3.8095e-01    3.5093e+01    2.4549e-01    2.4566e-01    2.5577e-01    5.2386e+01    1.1442e-01    1.2776e-01    4.1035e-01    3.5328e+01    2.5831e-01    2.5841e-01    2.7335e-01    4.8864e+01    1.3740e-01    1.4370e-01    3.4338e-01    3.4338e-01    2.2162e-01    2.2982e-01    2.4058e-01    6.2746e+01    7.6333e-02    1.0316e-01    3.6247e-01    6.3753e-01    2.0289e-01    7.9711e-01    5.8914e-01    4.1086e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    2.3131e+01    4.0343e+00    7.0701e-01    8.3315e+01    2.2988e-01    2.0292e-01    8.4363e-01    6.3163e+01    3.3500e-01    2.8607e-01    6.4379e-01    9.2640e+01    1.8123e-01    1.7251e-01    8.8469e-01    6.3536e+01    3.4653e-01    2.9465e-01    6.7127e-01    8.7292e+01    2.0642e-01    1.8745e-01    7.8257e-01    7.8257e-01    3.0698e-01    2.6966e-01    6.1787e-01    1.0659e+02    1.3891e-01    1.4814e-01    3.1634e-01    6.8366e-01    1.6743e-01    8.3257e-01    5.4122e-01    4.5878e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    2.4176e+01    4.0489e+00    1.4140e+00    1.5035e+02    2.8470e-01    2.2006e-01    1.5557e+00    8.2677e+01    4.0297e-01    3.6081e-01    1.3549e+00    1.7860e+02    2.3532e-01    1.8539e-01    1.6223e+00    8.1801e+01    4.1428e-01    3.7303e-01    1.3755e+00    1.6301e+02    2.6076e-01    2.0201e-01    1.4616e+00    1.4616e+00    3.7725e-01    3.3890e-01    1.3649e+00    2.1718e+02    1.8926e-01    1.5863e-01    2.9454e-01    7.0546e-01    1.5596e-01    8.4404e-01    5.0769e-01    4.9231e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    2.5132e+01    4.1053e+00    1.9180e+00    1.3985e+02    3.3229e-01    2.9151e-01    2.0195e+00    7.6230e+01    4.4189e-01    4.4283e-01    1.8779e+00    1.6498e+02    2.8899e-01    2.5455e-01    2.0347e+00    7.4146e+01    4.4908e-01    4.5153e-01    1.8977e+00    1.5129e+02    3.1195e-01    2.7341e-01    1.9686e+00    1.9686e+00    4.2110e-01    4.2152e-01    1.8684e+00    1.9751e+02    2.4520e-01    2.2106e-01    2.8319e-01    7.1681e-01    1.4834e-01    8.5166e-01    4.9512e-01    5.0488e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    2.6168e+01    4.0183e+00    2.3693e+00    1.6100e+02    3.4742e-01    3.0628e-01    2.3616e+00    7.6857e+01    4.4779e-01    4.7966e-01    2.3722e+00    1.9294e+02    3.0931e-01    2.6946e-01    2.4071e+00    7.4776e+01    4.5663e-01    4.9128e-01    2.3629e+00    1.7562e+02    3.2889e-01    2.8756e-01    2.2896e+00    2.2896e+00    4.2860e-01    4.5643e-01    2.4433e+00    2.3449e+02    2.7208e-01    2.3814e-01    2.7518e-01    7.2482e-01    1.4503e-01    8.5497e-01    4.8134e-01    5.1866e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    2.7235e+01    3.9614e+00    2.7965e+00    1.7292e+02    3.4742e-01    3.2668e-01    2.6874e+00    8.1157e+01    4.4752e-01    4.9835e-01    2.8342e+00    2.0463e+02    3.1283e-01    2.9354e-01    2.7247e+00    7.9958e+01    4.5220e-01    5.0552e-01    2.8076e+00    1.8732e+02    3.3119e-01    3.1018e-01    2.5901e+00    2.5901e+00    4.3150e-01    4.7941e-01    2.9737e+00    2.4893e+02    2.7524e-01    2.6383e-01    2.5684e-01    7.4316e-01    1.3415e-01    8.6585e-01    4.6194e-01    5.3806e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    2.8245e+01    3.9909e+00    2.8640e+00    1.6481e+02    3.7234e-01    3.4269e-01    2.9921e+00    7.7585e+01    4.8021e-01    5.3639e-01    2.8188e+00    1.9560e+02    3.3426e-01    3.0184e-01    3.0628e+00    7.6183e+01    4.8529e-01    5.4671e-01    2.8327e+00    1.7878e+02    3.5453e-01    3.2219e-01    2.8825e+00    2.8825e+00    4.6501e-01    5.1269e-01    2.8482e+00    2.3566e+02    2.9285e-01    2.6610e-01    2.6091e-01    7.3909e-01    1.3620e-01    8.6380e-01    4.6170e-01    5.3830e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    2.9303e+01    3.9682e+00    3.2684e+00    1.6292e+02    3.7622e-01    3.7572e-01    3.4008e+00    8.2204e+01    4.8163e-01    5.5379e-01    3.2193e+00    1.9286e+02    3.3713e-01    3.3368e-01    3.4628e+00    8.0302e+01    4.8850e-01    5.6402e-01    3.2361e+00    1.7668e+02    3.5753e-01    3.5462e-01    3.2968e+00    3.2968e+00    4.6389e-01    5.2985e-01    3.2432e+00    2.2994e+02    2.9806e-01    2.9733e-01    2.7052e-01    7.2948e-01    1.4273e-01    8.5727e-01    4.7135e-01    5.2865e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    3.0236e+01    3.8866e+00    4.0564e+00    2.6509e+02    3.6724e-01    3.1463e-01    4.2416e+00    1.0823e+02    4.8364e-01    5.4038e-01    3.9943e+00    3.1774e+02    3.2817e-01    2.7385e-01    4.3408e+00    1.0581e+02    4.9116e-01    5.5171e-01    4.0127e+00    2.8959e+02    3.4818e-01    2.9363e-01    4.0671e+00    4.0671e+00    4.6452e-01    5.1508e-01    4.0480e+00    3.8337e+02    2.9065e-01    2.4057e-01    2.5131e-01    7.4869e-01    1.3330e-01    8.6670e-01    4.4052e-01    5.5948e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    3.1146e+01    3.7273e+00    5.1295e+00    3.6861e+02    3.4789e-01    2.9452e-01    4.6940e+00    1.4048e+02    4.6456e-01    5.0060e-01    5.2477e+00    4.3052e+02    3.1623e-01    2.6776e-01    4.7375e+00    1.3795e+02    4.6966e-01    5.0746e-01    5.1800e+00    3.9829e+02    3.3222e-01    2.8066e-01    4.6433e+00    4.6433e+00    4.5074e-01    4.8483e-01    5.4238e+00    5.0215e+02    2.8563e-01    2.4474e-01    2.1344e-01    7.8656e-01    1.1400e-01    8.8600e-01    3.7708e-01    6.2292e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    3.1944e+01    3.6217e+00    6.5104e+00    4.0433e+02    3.5111e-01    3.2572e-01    6.2685e+00    1.6622e+02    4.7052e-01    5.3083e-01    6.5680e+00    4.6105e+02    3.2267e-01    2.9941e-01    6.3515e+00    1.6365e+02    4.7480e-01    5.3797e-01    6.5288e+00    4.3214e+02    3.3682e-01    3.1188e-01    6.1706e+00    6.1706e+00    4.5866e-01    5.1536e-01    6.6853e+00    5.2282e+02    2.9577e-01    2.7725e-01    1.9238e-01    8.0762e-01    1.0359e-01    8.9641e-01    3.3977e-01    6.6023e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    3.2768e+01    3.5529e+00    5.8671e+00    4.2211e+02    3.3535e-01    2.9428e-01    5.8760e+00    1.7936e+02    4.5474e-01    4.9567e-01    5.8651e+00    4.7418e+02    3.0974e-01    2.7064e-01    5.9154e+00    1.7713e+02    4.5863e-01    5.0046e-01    5.8619e+00    4.4801e+02    3.2232e-01    2.8188e-01    5.7987e+00    5.7987e+00    4.4380e-01    4.8325e-01    5.8983e+00    5.3012e+02    2.8574e-01    2.5026e-01    1.7664e-01    8.2336e-01    9.5626e-02    9.0437e-01    3.1390e-01    6.8610e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    3.3669e+01    3.4536e+00    5.4599e+00    3.7049e+02    3.4190e-01    3.0657e-01    5.4470e+00    1.6707e+02    4.5306e-01    4.9447e-01    5.4628e+00    4.1469e+02    3.1775e-01    2.8325e-01    5.4756e+00    1.6509e+02    4.5595e-01    4.9875e-01    5.4583e+00    3.9278e+02    3.2953e-01    2.9423e-01    5.3721e+00    5.3721e+00    4.4481e-01    4.8326e-01    5.5002e+00    4.6131e+02    2.9474e-01    2.6346e-01    1.7850e-01    8.2150e-01    9.7902e-02    9.0210e-01    3.1428e-01    6.8572e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    3.4572e+01    3.2543e+00    5.5684e+00    3.5786e+02    3.4524e-01    3.1824e-01    5.7830e+00    1.6097e+02    4.5748e-01    5.1871e-01    5.5191e+00    4.0307e+02    3.1946e-01    2.9117e-01    5.8453e+00    1.5901e+02    4.6083e-01    5.2444e-01    5.5357e+00    3.8137e+02    3.3157e-01    3.0336e-01    5.6755e+00    5.6755e+00    4.4870e-01    5.0590e-01    5.5184e+00    4.4734e+02    2.9691e-01    2.7012e-01    1.8674e-01    8.1326e-01    1.0571e-01    8.9429e-01    3.1836e-01    6.8164e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    3.5356e+01    3.1050e+00    6.6771e+00    4.5029e+02    3.4479e-01    3.0789e-01    6.1934e+00    1.7641e+02    4.5850e-01    5.1297e-01    6.7839e+00    5.1075e+02    3.1969e-01    2.8493e-01    6.2200e+00    1.7433e+02    4.6195e-01    5.1700e-01    6.7304e+00    4.8249e+02    3.3112e-01    2.9502e-01    6.1433e+00    6.1433e+00    4.4959e-01    5.0311e-01    6.9093e+00    5.6701e+02    2.9920e-01    2.6770e-01    1.8082e-01    8.1918e-01    1.0449e-01    8.9551e-01    3.0316e-01    6.9684e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    3.6153e+01    2.9821e+00    6.7969e+00    4.5944e+02    3.4726e-01    3.0739e-01    6.3453e+00    1.8042e+02    4.6127e-01    5.1340e-01    6.8946e+00    5.1983e+02    3.2259e-01    2.8464e-01    6.3646e+00    1.7844e+02    4.6457e-01    5.1692e-01    6.8476e+00    4.9238e+02    3.3351e-01    2.9439e-01    6.3060e+00    6.3060e+00    4.5346e-01    5.0454e-01    7.0009e+00    5.7316e+02    3.0313e-01    2.6817e-01    1.7793e-01    8.2207e-01    1.0492e-01    8.9508e-01    2.9357e-01    7.0643e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    3.7065e+01    2.8211e+00    5.1680e+00    3.2982e+02    3.5124e-01    3.1976e-01    5.1061e+00    1.4657e+02    4.6023e-01    5.1104e-01    5.1825e+00    3.7293e+02    3.2561e-01    2.9424e-01    5.1345e+00    1.4484e+02    4.6327e-01    5.1539e-01    5.1723e+00    3.5397e+02    3.3662e-01    3.0477e-01    5.0610e+00    5.0610e+00    4.5287e-01    5.0162e-01    5.2150e+00    4.0847e+02    3.0659e-01    2.7694e-01    1.9041e-01    8.0959e-01    1.1546e-01    8.8454e-01    3.0528e-01    6.9472e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    3.8006e+01    2.7685e+00    4.2110e+00    2.4344e+02    3.6365e-01    3.4164e-01    4.2059e+00    1.1574e+02    4.6643e-01    5.2158e-01    4.2123e+00    2.7681e+02    3.3680e-01    3.1343e-01    4.2337e+00    1.1438e+02    4.7020e-01    5.2616e-01    4.2076e+00    2.6222e+02    3.4815e-01    3.2495e-01    4.1537e+00    4.1537e+00    4.5835e-01    5.1159e-01    4.2390e+00    3.0441e+02    3.1727e-01    2.9466e-01    2.0713e-01    7.9287e-01    1.2703e-01    8.7297e-01    3.2876e-01    6.7124e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    3.9016e+01    2.8142e+00    3.5937e+00    1.8387e+02    3.7992e-01    3.6962e-01    3.6788e+00    9.7098e+01    4.7761e-01    5.3197e-01    3.5676e+00    2.1039e+02    3.5006e-01    3.3719e-01    3.7045e+00    9.5754e+01    4.8219e-01    5.3717e-01    3.5751e+00    1.9863e+02    3.6278e-01    3.5063e-01    3.6335e+00    3.6335e+00    4.6837e-01    5.2130e-01    3.5703e+00    2.3297e+02    3.2807e-01    3.1495e-01    2.3406e-01    7.6594e-01    1.4349e-01    8.5651e-01    3.6954e-01    6.3046e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.0133e+01    2.7365e+00    3.8994e+00    1.6385e+02    4.0456e-01    4.1656e-01    4.0989e+00    8.6069e+01    5.0505e-01    5.8826e-01    3.8329e+00    1.8978e+02    3.7106e-01    3.7730e-01    4.1629e+00    8.4827e+01    5.0976e-01    5.9551e-01    3.8508e+00    1.7842e+02    3.8516e-01    3.9302e-01    4.0062e+00    4.0062e+00    4.9531e-01    5.7463e-01    3.8317e+00    2.1128e+02    3.4708e-01    3.5236e-01    2.5000e-01    7.5000e-01    1.5568e-01    8.4432e-01    3.8779e-01    6.1221e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.1234e+01    2.6965e+00    3.9971e+00    1.6637e+02    4.0684e-01    4.1886e-01    4.1542e+00    8.4273e+01    5.1029e-01    5.9658e-01    3.9437e+00    1.9427e+02    3.7169e-01    3.7850e-01    4.2153e+00    8.3021e+01    5.1521e-01    6.0368e-01    3.9558e+00    1.8214e+02    3.8634e-01    3.9451e-01    4.0695e+00    4.0695e+00    5.0024e-01    5.8304e-01    3.9509e+00    2.1679e+02    3.4728e-01    3.5347e-01    2.5361e-01    7.4639e-01    1.5909e-01    8.4091e-01    3.8939e-01    6.1061e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.2289e+01    2.6162e+00    4.2099e+00    1.9367e+02    3.9760e-01    3.9471e-01    4.5770e+00    9.0977e+01    5.0795e-01    6.0148e-01    4.0861e+00    2.2829e+02    3.6041e-01    3.4937e-01    4.6463e+00    8.9457e+01    5.1274e-01    6.0909e-01    4.1262e+00    2.1365e+02    3.7554e-01    3.6685e-01    4.4690e+00    4.4690e+00    4.9815e-01    5.8681e-01    4.0504e+00    2.5479e+02    3.3570e-01    3.2291e-01    2.5209e-01    7.4791e-01    1.6084e-01    8.3916e-01    3.8105e-01    6.1895e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.3236e+01    2.5613e+00    5.3271e+00    2.5193e+02    3.8425e-01    3.8814e-01    4.9524e+00    1.0661e+02    4.9223e-01    5.8223e-01    5.4401e+00    2.9574e+02    3.5170e-01    3.5560e-01    4.9989e+00    1.0513e+02    4.9584e-01    5.8788e-01    5.3843e+00    2.7752e+02    3.6480e-01    3.6791e-01    4.8827e+00    4.8827e+00    4.8451e-01    5.7129e-01    5.5679e+00    3.2886e+02    3.2995e-01    3.3684e-01    2.3163e-01    7.6837e-01    1.4844e-01    8.5156e-01    3.5136e-01    6.4864e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.4143e+01    2.5992e+00    4.9851e+00    2.8098e+02    3.7304e-01    3.4736e-01    4.7701e+00    1.1884e+02    4.7825e-01    5.4631e-01    5.0445e+00    3.2582e+02    3.4395e-01    3.1716e-01    4.8183e+00    1.1738e+02    4.8202e-01    5.5185e-01    5.0116e+00    3.0702e+02    3.5570e-01    3.2873e-01    4.7068e+00    4.7068e+00    4.7060e-01    5.3634e-01    5.1241e+00    3.6040e+02    3.2429e-01    2.9900e-01    2.1663e-01    7.8337e-01    1.3729e-01    8.6271e-01    3.3323e-01    6.6677e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.5143e+01    2.4774e+00    5.0261e+00    2.8129e+02    3.8486e-01    3.4898e-01    4.5702e+00    1.1579e+02    4.9422e-01    5.4215e-01    5.1530e+00    3.2734e+02    3.5443e-01    3.2077e-01    4.5774e+00    1.1438e+02    4.9686e-01    5.4557e-01    5.0999e+00    3.0872e+02    3.6645e-01    3.3136e-01    4.5530e+00    4.5530e+00    4.8819e-01    5.3405e-01    5.2564e+00    3.6020e+02    3.3456e-01    3.0449e-01    2.1767e-01    7.8233e-01    1.4113e-01    8.5887e-01    3.2738e-01    6.7262e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.6141e+01    2.3435e+00    4.8269e+00    2.9218e+02    3.7794e-01    3.3138e-01    4.4740e+00    1.1392e+02    4.9979e-01    5.4090e-01    4.9279e+00    3.4319e+02    3.4306e-01    3.0108e-01    4.4869e+00    1.1199e+02    5.0422e-01    5.4586e-01    4.8865e+00    3.2374e+02    3.5582e-01    3.1168e-01    4.4554e+00    4.4554e+00    4.9118e-01    5.3111e-01    5.0046e+00    3.7545e+02    3.2380e-01    2.8565e-01    2.2251e-01    7.7749e-01    1.4904e-01    8.5096e-01    3.2345e-01    6.7655e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.7280e+01    2.2922e+00    4.3371e+00    2.2482e+02    3.8149e-01    3.6659e-01    4.5721e+00    1.0599e+02    4.9614e-01    5.6409e-01    4.2716e+00    2.5794e+02    3.4953e-01    3.3191e-01    4.6169e+00    1.0464e+02    5.0019e-01    5.6964e-01    4.2888e+00    2.4555e+02    3.6101e-01    3.4382e-01    4.4948e+00    4.4948e+00    4.8803e-01    5.5358e-01    4.2642e+00    2.7846e+02    3.3225e-01    3.1479e-01    2.1799e-01    7.8201e-01    1.4715e-01    8.5285e-01    3.1606e-01    6.8394e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.8583e+01    2.0879e+00    3.8443e+00    2.0702e+02    3.7846e-01    3.5778e-01    3.8528e+00    9.8607e+01    4.7711e-01    5.3963e-01    3.8419e+00    2.3833e+02    3.4997e-01    3.2596e-01    3.8796e+00    9.7595e+01    4.8010e-01    5.4391e-01    3.8377e+00    2.2756e+02    3.5938e-01    3.3596e-01    3.8186e+00    3.8186e+00    4.7190e-01    5.3242e-01    3.8560e+00    2.5544e+02    3.3595e-01    3.1170e-01    2.2410e-01    7.7590e-01    1.5804e-01    8.4196e-01    3.1273e-01    6.8727e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.9893e+01    2.0148e+00    4.0403e+00    1.9540e+02    3.9782e-01    3.8283e-01    3.8326e+00    8.9383e+01    4.9675e-01    5.6263e-01    4.1034e+00    2.2761e+02    3.6776e-01    3.5100e-01    3.8517e+00    8.8245e+01    5.0000e-01    5.6700e-01    4.0783e+00    2.1697e+02    3.7725e-01    3.6057e-01    3.8120e+00    3.8120e+00    4.9127e-01    5.5592e-01    4.1474e+00    2.4420e+02    3.5399e-01    3.3753e-01    2.3304e-01    7.6696e-01    1.6756e-01    8.3244e-01    3.1927e-01    6.8073e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    5.0964e+01    2.0562e+00    3.9957e+00    1.9221e+02    4.1027e-01    3.8411e-01    3.8519e+00    8.6313e+01    5.1193e-01    5.7243e-01    4.0417e+00    2.2609e+02    3.7773e-01    3.4908e-01    3.8759e+00    8.5360e+01    5.1519e-01    5.7666e-01    4.0207e+00    2.1449e+02    3.8839e-01    3.5994e-01    3.8159e+00    3.8159e+00    5.0611e-01    5.6499e-01    4.0862e+00    2.4462e+02    3.6199e-01    3.3384e-01    2.4244e-01    7.5756e-01    1.7255e-01    8.2745e-01    3.3495e-01    6.6505e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    5.2071e+01    1.9210e+00    3.5918e+00    1.7526e+02    4.0587e-01    3.8074e-01    3.4812e+00    7.7772e+01    5.0874e-01    5.7317e-01    3.6307e+00    2.0958e+02    3.6966e-01    3.4198e-01    3.5013e+00    7.6608e+01    5.1292e-01    5.7826e-01    3.6134e+00    1.9880e+02    3.8033e-01    3.5287e-01    3.4555e+00    3.4555e+00    5.0227e-01    5.6535e-01    3.6640e+00    2.2592e+02    3.5477e-01    3.2730e-01    2.6040e-01    7.3960e-01    1.9267e-01    8.0733e-01    3.4647e-01    6.5353e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    5.3204e+01    1.6686e+00    3.4400e+00    1.8833e+02    4.1127e-01    3.5399e-01    3.2513e+00    7.4597e+01    5.1758e-01    5.6664e-01    3.5083e+00    2.2950e+02    3.7280e-01    3.1441e-01    3.2700e+00    7.3687e+01    5.2063e-01    5.7106e-01    3.4851e+00    2.1878e+02    3.8224e-01    3.2336e-01    3.2286e+00    3.2286e+00    5.1297e-01    5.6053e-01    3.5456e+00    2.4448e+02    3.6047e-01    3.0317e-01    2.6574e-01    7.3426e-01    2.0981e-01    7.9019e-01    3.3313e-01    6.6687e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    5.4552e+01    1.7742e+00    2.9545e+00    1.3577e+02    4.1250e-01    3.9498e-01    2.7964e+00    6.3905e+01    5.1219e-01    5.6761e-01    3.0129e+00    1.6229e+02    3.7570e-01    3.5771e-01    2.8008e+00    6.3104e+01    5.1552e-01    5.7110e-01    2.9945e+00    1.5470e+02    3.8566e-01    3.6737e-01    2.7902e+00    2.7902e+00    5.0703e-01    5.6200e-01    3.0418e+00    1.7325e+02    3.6226e-01    3.4500e-01    2.6961e-01    7.3039e-01    2.0670e-01    7.9330e-01    3.4704e-01    6.5296e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    5.6205e+01    1.6949e+00    3.2530e+00    1.3041e+02    4.2234e-01    4.2803e-01    3.4423e+00    6.6860e+01    5.2266e-01    6.0701e-01    3.1835e+00    1.5373e+02    3.8553e-01    3.8320e-01    3.4771e+00    6.6216e+01    5.2574e-01    6.1170e-01    3.1934e+00    1.4748e+02    3.9484e-01    3.9379e-01    3.3989e+00    3.3989e+00    5.1788e-01    6.0024e-01    3.1781e+00    1.6251e+02    3.7327e-01    3.6976e-01    2.6843e-01    7.3157e-01    2.1008e-01    7.8992e-01    3.3933e-01    6.6067e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    5.7727e+01    1.6832e+00    3.3853e+00    1.5067e+02    4.0937e-01    4.0264e-01    3.2051e+00    7.1952e+01    5.0465e-01    5.7198e-01    3.4489e+00    1.7848e+02    3.7571e-01    3.6698e-01    3.2211e+00    7.1234e+01    5.0760e-01    5.7565e-01    3.4275e+00    1.7113e+02    3.8407e-01    3.7534e-01    3.1853e+00    3.1853e+00    5.0048e-01    5.6687e-01    3.4836e+00    1.8886e+02    3.6456e-01    3.5623e-01    2.6104e-01    7.3896e-01    2.0478e-01    7.9522e-01    3.2967e-01    6.7033e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    5.9278e+01    1.7743e+00    2.7842e+00    1.2308e+02    4.1118e-01    4.0428e-01    2.7333e+00    6.3221e+01    5.0105e-01    5.6466e-01    2.8034e+00    1.4559e+02    3.7739e-01    3.6615e-01    2.7428e+00    6.2636e+01    5.0353e-01    5.6779e-01    2.7952e+00    1.3907e+02    3.8677e-01    3.7617e-01    2.7177e+00    2.7177e+00    4.9687e-01    5.5945e-01    2.8205e+00    1.5519e+02    3.6446e-01    3.5285e-01    2.7327e-01    7.2673e-01    2.0911e-01    7.9089e-01    3.5286e-01    6.4714e-01    
