#Re    B    Pr    Pe    BPe    t    avg tdisp    avg mdisp    avg eta (local)    avg eta (global)    avg lam eta (local)    avg lam eta (global)    avg lam tdisp    avg lam mdisp    avg turb eta (local)    avg turb eta (global)    avg turb tdisp    avg turb mdisp    vlam    vturb    avg_uh    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.1114e+03    3.4248e-03    1.8046e+02    1.8716e-01    1.5951e-01    1.8732e-01    1.5922e-01    3.3199e-03    1.7530e+02    1.5299e-01    1.6777e-01    2.5302e-02    1.2551e+03    9.9522e-01    4.7752e-03    3.4051e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.1163e+03    3.7248e-03    1.9221e+02    2.0218e-01    1.6233e-01    2.0243e-01    1.6199e-01    3.5857e-03    1.8550e+02    1.7814e-01    1.6949e-01    1.7191e-02    8.4238e+02    9.8978e-01    1.0220e-02    3.5678e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.1216e+03    2.2005e-03    1.5948e+02    1.4744e-01    1.2126e-01    1.4741e-01    1.2122e-01    2.1998e-03    1.5947e+02    4.5113e-01    3.3623e-01    1.0418e-02    2.0566e+02    9.9991e-01    9.2788e-05    3.3181e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.1270e+03    3.1986e-03    2.0831e+02    1.8744e-01    1.3311e-01    1.8759e-01    1.3356e-01    3.1987e-03    2.0751e+02    1.6105e-01    8.1873e-02    3.1786e-03    3.5645e+02    9.9462e-01    5.3849e-03    3.4673e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.1318e+03    2.2109e-03    1.6147e+02    1.6653e-01    1.2043e-01    1.6653e-01    1.2045e-01    2.2048e-03    1.6100e+02    1.6035e-01    1.1654e-01    6.2110e-03    4.7086e+02    9.9847e-01    1.5260e-03    3.4426e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.1370e+03    1.9593e-03    1.6282e+02    1.5750e-01    1.0741e-01    1.5762e-01    1.0765e-01    1.9593e-03    1.6241e+02    4.8008e-02    3.5945e-02    1.9948e-03    5.3501e+02    9.9891e-01    1.0855e-03    3.4470e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.1425e+03    2.0496e-03    1.4585e+02    1.5447e-01    1.2321e-01    1.5435e-01    1.2300e-01    2.0441e-03    1.4574e+02    3.5721e-01    2.6058e-01    1.1079e-02    3.1437e+02    9.9939e-01    6.0686e-04    3.3346e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.1477e+03    2.7199e-03    1.6603e+02    1.7488e-01    1.4076e-01    1.7545e-01    1.4224e-01    2.6804e-03    1.6163e+02    7.3602e-02    9.3128e-02    9.7674e-03    9.5114e+02    9.9443e-01    5.5731e-03    3.5084e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.1531e+03    3.2727e-03    2.1957e+02    1.6074e-01    1.2972e-01    1.6063e-01    1.2965e-01    3.2674e-03    2.1934e+02    3.4872e-01    1.6997e-01    1.2814e-02    6.2575e+02    9.9944e-01    5.5505e-04    3.4262e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.1586e+03    2.2140e-03    1.6234e+02    1.6893e-01    1.2001e-01    1.6882e-01    1.1980e-01    2.2088e-03    1.6228e+02    3.9970e-01    3.0018e-01    1.2513e-02    2.9172e+02    9.9949e-01    5.0896e-04    3.4970e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.1636e+03    2.5471e-03    1.6644e+02    1.6436e-01    1.3272e-01    1.6430e-01    1.3266e-01    2.5457e-03    1.6645e+02    4.2318e-01    3.6120e-01    8.1558e-03    1.4424e+02    9.9974e-01    2.5565e-04    3.3755e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.1692e+03    2.2678e-03    1.4856e+02    1.7886e-01    1.3244e-01    1.7893e-01    1.3252e-01    2.2577e-03    1.4779e+02    1.3477e-01    1.1937e-01    9.3982e-03    6.9336e+02    9.9859e-01    1.4138e-03    3.5055e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.1745e+03    2.3442e-03    1.7156e+02    1.5272e-01    1.2022e-01    1.5307e-01    1.2043e-01    2.3212e-03    1.6953e+02    8.5897e-02    1.0767e-01    6.7169e-03    5.5669e+02    9.9477e-01    5.2315e-03    3.3596e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.1798e+03    2.8404e-03    1.8045e+02    1.6799e-01    1.3600e-01    1.6803e-01    1.3586e-01    2.7537e-03    1.7515e+02    1.6286e-01    1.3968e-01    1.5583e-02    9.5977e+02    9.9324e-01    6.7582e-03    3.5485e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.1850e+03    2.6389e-03    1.7122e+02    1.6203e-01    1.3354e-01    1.6191e-01    1.3339e-01    2.6343e-03    1.7114e+02    3.0533e-01    2.4060e-01    8.2902e-03    2.6165e+02    9.9918e-01    8.1931e-04    3.4155e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.1903e+03    3.1636e-03    1.5752e+02    1.9347e-01    1.6725e-01    1.9446e-01    1.6788e-01    3.1575e-03    1.5651e+02    1.0243e-01    1.2963e-01    3.7237e-03    2.5001e+02    9.8922e-01    1.0785e-02    3.6329e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.1956e+03    2.1078e-03    1.3357e+02    1.5871e-01    1.3630e-01    1.5871e-01    1.3630e-01    2.1078e-03    1.3357e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    3.3756e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.2007e+03    4.4706e-03    2.5192e+02    2.0107e-01    1.5071e-01    2.0204e-01    1.5013e-01    4.3016e-03    2.4351e+02    1.4914e-01    1.6141e-01    1.3530e-02    7.0294e+02    9.8168e-01    1.8316e-02    3.7120e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.2059e+03    2.2675e-03    1.3657e+02    1.7477e-01    1.4238e-01    1.7471e-01    1.4228e-01    2.2637e-03    1.3646e+02    2.5288e-01    2.0650e-01    7.8698e-03    3.0241e+02    9.9932e-01    6.7716e-04    3.5024e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.2110e+03    2.2502e-03    2.0303e+02    1.5261e-01    9.9774e-02    1.5261e-01    9.9823e-02    2.2497e-03    2.0287e+02    1.4737e-01    7.0551e-02    2.8092e-03    3.7008e+02    9.9904e-01    9.6264e-04    3.4750e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.2161e+03    1.8926e-03    1.5562e+02    1.4429e-01    1.0843e-01    1.4421e-01    1.0836e-01    1.8913e-03    1.5564e+02    6.6909e-01    6.7607e-01    1.0742e-02    5.1468e+01    9.9985e-01    1.4777e-04    3.5085e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.2213e+03    3.2438e-03    2.1898e+02    1.6447e-01    1.2902e-01    1.6437e-01    1.2885e-01    3.2295e-03    2.1834e+02    2.1546e-01    1.6159e-01    1.0190e-02    5.2869e+02    9.9794e-01    2.0606e-03    3.5700e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.2263e+03    2.8516e-03    2.0898e+02    1.5928e-01    1.2007e-01    1.5960e-01    1.2090e-01    2.8523e-03    2.0740e+02    1.0550e-01    5.4936e-02    2.7340e-03    4.7033e+02    9.9397e-01    6.0336e-03    3.6488e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.2315e+03    2.4413e-03    1.5993e+02    1.7192e-01    1.3244e-01    1.7204e-01    1.3246e-01    2.4274e-03    1.5899e+02    1.3521e-01    1.2988e-01    6.8143e-03    4.5652e+02    9.9683e-01    3.1662e-03    3.5518e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.2366e+03    2.8296e-03    1.7607e+02    1.7954e-01    1.3846e-01    1.7934e-01    1.3760e-01    2.7952e-03    1.7518e+02    2.9547e-01    2.4832e-01    2.3142e-02    7.0050e+02    9.9831e-01    1.6879e-03    3.5675e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.2419e+03    2.9797e-03    1.8890e+02    1.7660e-01    1.3625e-01    1.7658e-01    1.3610e-01    2.9698e-03    1.8851e+02    1.9781e-01    1.7805e-01    1.0864e-02    5.0154e+02    9.9875e-01    1.2455e-03    3.4898e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.2472e+03    2.4387e-03    1.8248e+02    1.6541e-01    1.1789e-01    1.6531e-01    1.1779e-01    2.4367e-03    1.8250e+02    5.2777e-01    4.6702e-01    1.0025e-02    1.1442e+02    9.9974e-01    2.6097e-04    3.5739e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.2522e+03    2.4224e-03    1.6361e+02    1.5958e-01    1.2897e-01    1.5947e-01    1.2853e-01    2.4081e-03    1.6327e+02    2.5202e-01    2.4536e-01    1.4263e-02    4.3867e+02    9.9880e-01    1.2032e-03    3.5679e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.2574e+03    2.4569e-03    1.7084e+02    1.6582e-01    1.2573e-01    1.6581e-01    1.2570e-01    2.4557e-03    1.7080e+02    2.4165e-01    1.9291e-01    9.3650e-03    3.9182e+02    9.9982e-01    1.7572e-04    3.5613e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.2627e+03    2.8563e-03    1.8366e+02    1.7233e-01    1.3459e-01    1.7232e-01    1.3459e-01    2.8430e-03    1.8280e+02    1.7544e-01    1.3437e-01    7.3106e-03    4.7098e+02    9.9702e-01    2.9782e-03    3.5496e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.2679e+03    2.1501e-03    1.4105e+02    1.6117e-01    1.3228e-01    1.6118e-01    1.3232e-01    2.1500e-03    1.4099e+02    8.7666e-02    4.3057e-02    3.0240e-03    6.7207e+02    9.9988e-01    1.1740e-04    3.5964e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.2732e+03    2.9438e-03    2.3139e+02    1.6929e-01    1.1286e-01    1.7002e-01    1.1356e-01    2.9337e-03    2.2900e+02    8.3346e-02    7.4517e-02    4.1312e-03    5.1309e+02    9.9159e-01    8.4124e-03    3.6498e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.2783e+03    1.9580e-03    1.5802e+02    1.5079e-01    1.1025e-01    1.5071e-01    1.1016e-01    1.9564e-03    1.5803e+02    4.0499e-01    3.7665e-01    7.0578e-03    1.1681e+02    9.9968e-01    3.1843e-04    3.4876e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.2835e+03    3.6739e-03    1.8883e+02    1.8988e-01    1.6287e-01    1.8981e-01    1.6290e-01    3.6582e-03    1.8798e+02    2.0206e-01    1.6009e-01    6.3464e-03    3.3295e+02    9.9418e-01    5.8160e-03    3.7038e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.2886e+03    1.7318e-03    1.4158e+02    1.5329e-01    1.0899e-01    1.5329e-01    1.0899e-01    1.7317e-03    1.4158e+02    5.8147e-01    5.8780e-01    6.7331e-03    4.7216e+01    9.9999e-01    9.8586e-06    3.5562e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.2935e+03    2.1545e-03    2.0149e+02    1.2597e-01    9.6597e-02    1.2579e-01    9.6288e-02    2.1453e-03    2.0135e+02    2.9531e-01    2.4212e-01    1.0836e-02    3.3918e+02    9.9894e-01    1.0553e-03    3.5484e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.2988e+03    3.1682e-03    1.6178e+02    1.8767e-01    1.6376e-01    1.8761e-01    1.6210e-01    3.0894e-03    1.5969e+02    2.0715e-01    2.5457e-01    2.8390e-02    8.3135e+02    9.9688e-01    3.1150e-03    3.6913e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.3039e+03    2.3521e-03    1.6322e+02    1.7874e-01    1.2596e-01    1.7841e-01    1.2515e-01    2.3233e-03    1.6241e+02    2.5646e-01    2.0483e-01    9.1128e-03    3.5377e+02    9.9575e-01    4.2471e-03    3.5990e+00    
3.0003e+02    1.0000e+03    1.0000e-01    3.0003e+01    3.0003e+04    1.3092e+03    2.7542e-03    1.9389e+02    1.4638e-01    1.2438e-01    1.4637e-01    1.2437e-01    2.7540e-03    1.9390e+02    7.1443e-01    7.1901e-01    1.0025e-02    3.9179e+01    9.9997e-01    3.1146e-05    3.5928e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.0194e+03    1.4164e-04    2.4266e+02    7.8120e-02    5.5152e-02    7.8120e-02    5.5152e-02    1.4164e-04    2.4266e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    3.2915e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.0250e+03    1.6420e-04    2.5415e+02    9.1836e-02    6.0686e-02    9.1836e-02    6.0686e-02    1.6420e-04    2.5415e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    3.3634e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.0309e+03    8.5978e-05    1.7577e+02    7.5715e-02    4.6634e-02    7.5715e-02    4.6634e-02    8.5978e-05    1.7577e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    3.1642e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.0365e+03    9.5312e-05    1.7644e+02    7.5860e-02    5.1252e-02    7.5860e-02    5.1252e-02    9.5312e-05    1.7644e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    3.1673e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.0425e+03    6.5111e-05    1.5055e+02    6.7380e-02    4.1455e-02    6.7380e-02    4.1455e-02    6.5111e-05    1.5055e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    3.0729e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.0487e+03    6.1332e-05    1.5040e+02    6.6439e-02    3.9183e-02    6.6439e-02    3.9183e-02    6.1332e-05    1.5040e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    3.1081e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.0549e+03    8.9483e-05    1.6732e+02    8.1049e-02    5.0765e-02    8.1049e-02    5.0765e-02    8.9483e-05    1.6732e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    3.1680e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.0607e+03    7.6522e-05    1.5493e+02    8.0509e-02    4.7068e-02    8.0509e-02    4.7068e-02    7.6522e-05    1.5493e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    3.1077e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.0668e+03    8.2012e-05    1.5065e+02    7.5821e-02    5.1629e-02    7.5821e-02    5.1629e-02    8.2012e-05    1.5065e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    3.0975e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.0729e+03    6.7925e-05    1.3092e+02    7.9960e-02    4.9323e-02    7.9960e-02    4.9323e-02    6.7925e-05    1.3092e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.9690e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.0790e+03    6.2625e-05    1.3493e+02    7.5106e-02    4.4353e-02    7.5106e-02    4.4353e-02    6.2625e-05    1.3493e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.9864e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.0849e+03    7.5969e-05    1.5149e+02    7.8817e-02    4.7754e-02    7.8817e-02    4.7754e-02    7.5969e-05    1.5149e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.8924e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.0912e+03    5.7776e-05    1.3561e+02    6.8541e-02    4.0864e-02    6.8541e-02    4.0864e-02    5.7776e-05    1.3561e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.8074e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.0975e+03    6.0637e-05    1.3541e+02    7.5230e-02    4.2860e-02    7.5230e-02    4.2860e-02    6.0637e-05    1.3541e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.8835e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.1040e+03    5.0526e-05    1.2811e+02    6.6728e-02    3.7943e-02    6.6728e-02    3.7943e-02    5.0526e-05    1.2811e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.8628e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.1100e+03    8.6327e-05    1.4412e+02    8.8301e-02    5.6513e-02    8.8301e-02    5.6513e-02    8.6327e-05    1.4412e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.8907e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.1158e+03    5.9430e-05    1.3990e+02    7.6626e-02    4.0750e-02    7.6626e-02    4.0750e-02    5.9430e-05    1.3990e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.7899e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.1225e+03    5.1907e-05    1.4352e+02    6.0600e-02    3.4906e-02    6.0600e-02    3.4906e-02    5.1907e-05    1.4352e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.6857e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.1291e+03    7.9903e-05    1.5251e+02    8.5356e-02    4.9785e-02    8.5356e-02    4.9785e-02    7.9903e-05    1.5251e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.8830e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.1350e+03    7.2644e-05    1.5061e+02    8.2831e-02    4.6012e-02    8.2831e-02    4.6012e-02    7.2644e-05    1.5061e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.7829e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.1414e+03    8.1395e-05    1.6863e+02    7.5136e-02    4.6047e-02    7.5136e-02    4.6047e-02    8.1395e-05    1.6863e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.8683e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.1479e+03    7.4488e-05    1.3845e+02    8.6746e-02    5.1056e-02    8.6746e-02    5.1056e-02    7.4488e-05    1.3845e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.7462e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.1542e+03    6.9513e-05    1.4205e+02    7.5150e-02    4.6651e-02    7.5150e-02    4.6651e-02    6.9513e-05    1.4205e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.6903e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.1604e+03    5.7648e-05    1.3484e+02    8.5822e-02    4.0998e-02    8.5822e-02    4.0998e-02    5.7648e-05    1.3484e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.8645e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.1667e+03    9.5813e-05    1.5507e+02    7.8286e-02    5.8190e-02    7.8286e-02    5.8190e-02    9.5813e-05    1.5507e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.5131e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.1730e+03    4.8159e-05    1.3738e+02    6.7419e-02    3.3869e-02    6.7419e-02    3.3869e-02    4.8159e-05    1.3738e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.6874e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.1796e+03    6.3970e-05    1.2619e+02    8.3128e-02    4.8247e-02    8.3128e-02    4.8247e-02    6.3970e-05    1.2619e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.5764e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.1860e+03    7.0058e-05    1.4747e+02    8.0845e-02    4.5352e-02    8.0845e-02    4.5352e-02    7.0058e-05    1.4747e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.7456e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.1920e+03    6.2544e-05    1.3238e+02    8.0501e-02    4.5116e-02    8.0501e-02    4.5116e-02    6.2544e-05    1.3238e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.5840e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.1982e+03    7.0884e-05    1.4811e+02    7.7620e-02    4.5674e-02    7.7620e-02    4.5674e-02    7.0884e-05    1.4811e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.5412e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.2046e+03    6.7322e-05    1.4108e+02    7.4079e-02    4.5544e-02    7.4079e-02    4.5544e-02    6.7322e-05    1.4108e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.5356e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.2112e+03    5.6186e-05    1.3438e+02    7.2208e-02    4.0133e-02    7.2208e-02    4.0133e-02    5.6186e-05    1.3438e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.4687e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.2179e+03    8.5536e-05    1.6532e+02    8.0101e-02    4.9193e-02    8.0101e-02    4.9193e-02    8.5536e-05    1.6532e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.5636e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.2244e+03    5.8320e-05    1.3887e+02    7.4014e-02    4.0303e-02    7.4014e-02    4.0303e-02    5.8320e-05    1.3887e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.4884e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.2310e+03    1.0263e-04    1.7063e+02    8.4330e-02    5.6737e-02    8.4330e-02    5.6737e-02    1.0263e-04    1.7063e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.4484e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.2375e+03    8.5705e-05    1.5700e+02    8.1762e-02    5.1763e-02    8.1762e-02    5.1763e-02    8.5705e-05    1.5700e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.4361e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.2447e+03    5.4227e-05    1.3606e+02    6.6812e-02    3.8329e-02    6.6812e-02    3.8329e-02    5.4227e-05    1.3606e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.3477e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.2513e+03    7.4205e-05    1.3511e+02    9.7208e-02    5.2063e-02    9.7208e-02    5.2063e-02    7.4205e-05    1.3511e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.5747e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.2578e+03    6.4773e-05    1.4989e+02    7.7896e-02    4.1423e-02    7.7896e-02    4.1423e-02    6.4773e-05    1.4989e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.4008e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.2650e+03    6.5099e-05    1.3996e+02    6.6556e-02    4.4446e-02    6.6556e-02    4.4446e-02    6.5099e-05    1.3996e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.2617e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.2717e+03    6.4153e-05    1.2721e+02    8.2989e-02    4.8009e-02    8.2989e-02    4.8009e-02    6.4153e-05    1.2721e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.3930e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.2787e+03    6.1967e-05    1.2528e+02    7.8179e-02    4.7131e-02    7.8179e-02    4.7131e-02    6.1967e-05    1.2528e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.3559e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.2850e+03    7.4387e-05    1.4105e+02    8.7230e-02    5.0095e-02    8.7230e-02    5.0095e-02    7.4387e-05    1.4105e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.4352e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.2916e+03    5.4190e-05    1.3214e+02    7.7340e-02    3.9393e-02    7.7340e-02    3.9393e-02    5.4190e-05    1.3214e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.3824e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.2989e+03    5.5509e-05    1.4204e+02    7.2600e-02    3.7610e-02    7.2600e-02    3.7610e-02    5.5509e-05    1.4204e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.2843e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.3063e+03    7.0879e-05    1.4401e+02    8.4220e-02    4.6908e-02    8.4220e-02    4.6908e-02    7.0879e-05    1.4401e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.3447e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.3133e+03    6.0574e-05    1.4116e+02    7.2584e-02    4.1147e-02    7.2584e-02    4.1147e-02    6.0574e-05    1.4116e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.2166e+00    
